case_id,category,lecture_scope,question,reference_answer,source_hint,required_terms,false_premise,expected_behavior,version,answer,retrieved_ids,retrieved_sources,provider,model,latency_s,llm_calls,input_tokens_est,output_tokens_est,notes,correctness_score,faithfulness_score,citation_hit,false_premise_detected,refusal_correct,human_comment
E017,comparison,L3,Why can AdaGrad's effective learning rate become too small?,"AdaGrad accumulates squared gradients in the denominator, so the effective learning rate can decay continually.",Lecture 3 AdaGrad,accumulates squared gradients;learning rate;decay,no,answer,A2_full_without_verifier,"AdaGrad's effective learning rate can become too small due to the mechanism described in Evidence [Evidence 5]. AdaGrad adjusts the learning rate based on historical sums of squares of gradients. This means that if a weight receives high gradients over many updates, its effective learning rate decreases, potentially leading to overly cautious or slow progress during training.

Key Course Terms:
- Adaptive Learning Rates
- Historical Sum of Squares

Caveat:
AdaGrad's mechanism for adjusting the learning rate can lead to very small learning rates in certain directions if there are high gradients over many updates. This can cause the model to converge too slowly, especially when dealing with complex or non-linear functions.

Evidence: [Evidence 5]",3bf53de7574f;647cb3801605;fce1bd9cd41f;5db87bea127f;e43d18f2ef06,"Lecture 6(2).pdf, page 58, chunk 3bf53de7574f;Lecture 6(2).pdf, page 62, chunk 647cb3801605;Lecture 6(2).pdf, page 56, chunk fce1bd9cd41f;Lecture 6(2).pdf, page 57, chunk 5db87bea127f;Lecture3-2026.pdf, page 59, chunk e43d18f2ef06",ollama,qwen2.5:3b,6.19628074999855,2,942,356,"route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""AdaGrad optimization algorithm and its limitations"", ""search_query"": ""Lecture 6 learning rate scheduler Why can AdaGrad's effective learning rate become too small?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E017,comparison,L3,Why can AdaGrad's effective learning rate become too small?,"AdaGrad accumulates squared gradients in the denominator, so the effective learning rate can decay continually.",Lecture 3 AdaGrad,accumulates squared gradients;learning rate;decay,no,answer,A3_full_topk2,"Direct Answer: AdaGrad's effective learning rate can become too small due to its adaptive nature, where it adjusts the learning rate based on past gradients. This mechanism is designed to help converge faster and more accurately, but if not properly tuned, it may lead to excessively small learning rates that hinder convergence.

Key Course Terms:
- Adaptive Learning Rate
- AdaGrad

Caveat: The effective learning rate in AdaGrad can become too small when the algorithm accumulates large squared gradient values over time. This accumulation causes the adaptive learning rate to decrease, potentially leading to very small steps during training which may slow down or even halt convergence.

Evidence:
[Evidence 1]
[Evidence 2]",3bf53de7574f;647cb3801605,"Lecture 6(2).pdf, page 58, chunk 3bf53de7574f;Lecture 6(2).pdf, page 62, chunk 647cb3801605",ollama,qwen2.5:3b,8.161249583998142,3,1388,455,"route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""AdaGrad optimization algorithm and its limitations"", ""search_query"": ""Lecture 6 learning rate scheduler Why can AdaGrad's effective learning rate become too small?""}",0.5,1.0,0,,,auto-score; manually sanity-check before final submission
E017,comparison,L3,Why can AdaGrad's effective learning rate become too small?,"AdaGrad accumulates squared gradients in the denominator, so the effective learning rate can decay continually.",Lecture 3 AdaGrad,accumulates squared gradients;learning rate;decay,no,answer,A4_full_without_calculation_guard,"AdaGrad's effective learning rate can become too small due to the mechanism described in Evidence [Evidence 5]. AdaGrad adjusts the learning rate based on historical sums of squares of gradients. This means that if a weight receives high gradients over many updates, its effective learning rate decreases, potentially leading to overly cautious or slow progress during training.

Key Course Terms:
- Adaptive Learning Rates
- Historical Sum of Squares

Caveat:
AdaGrad's mechanism for adjusting the learning rate can lead to very small learning rates in certain directions if there are high gradients over many updates. This can cause the model to converge too slowly, especially when dealing with complex or non-linear functions.

Evidence: [Evidence 5]",3bf53de7574f;647cb3801605;fce1bd9cd41f;5db87bea127f;e43d18f2ef06,"Lecture 6(2).pdf, page 58, chunk 3bf53de7574f;Lecture 6(2).pdf, page 62, chunk 647cb3801605;Lecture 6(2).pdf, page 56, chunk fce1bd9cd41f;Lecture 6(2).pdf, page 57, chunk 5db87bea127f;Lecture3-2026.pdf, page 59, chunk e43d18f2ef06",ollama,qwen2.5:3b,9.39815224999984,3,2067,485,"route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""AdaGrad optimization algorithm and its limitations"", ""search_query"": ""Lecture 6 learning rate scheduler Why can AdaGrad's effective learning rate become too small?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,V0_baseline_single_call,not enough information in the provided course materials,,,ollama,qwen2.5:3b,0.27063087499846,1,88,13,,0.0,1.0,0,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,V1_retrieval_only,"**Direct Answer:** Adam combines the ideas of Momentum and RMSProp.

**Key Course Terms:** Momentum, RMSProp

**Explanation:** The provided evidence indicates that Adam is a combination of Momentum and RMSProp. Specifically, it states in [Evidence 1] that ""Adam (Momentum + RMSProp)"" and further elaborates on how Adam incorporates bias correction to improve upon the initial ideas of Momentum and RMSProp.

**Formula/Caveat Needed for Full Credit:** Not applicable as this is a conceptual explanation rather than a calculation.",d822f55cebe6;5b9e4f3ef573;9e886e0a2a9c;c2bd08203c6c;3b497d836c29,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;Lecture3-2026.pdf, page 17, chunk c2bd08203c6c;Lecture3-2026.pdf, page 73, chunk 3b497d836c29",ollama,qwen2.5:3b,3.006356167003105,1,686,132,,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,V2_router_rewrite_retrieval,"Adam combines two ideas: Momentum and RMSProp.

Key Course Terms:
- Adam (Momentum + RMSProp)
- Bias correction

Explanation:
The provided evidence states that ""Adam (Momentum + RMSProp) In practice, Adam with beta1 = 0.9, beta2 = 0.999, and learning_rate = 1e-3 or 5e-4 is a great starting point for many models! It works well across a wide range of models and tasks, even without much tuning"". This directly indicates that Adam combines the concepts of Momentum and RMSProp.

Evidence:
[Evidence 1]
[Evidence 2]",d822f55cebe6;5b9e4f3ef573;3b497d836c29;9e886e0a2a9c;ffa0d204e6b4,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 73, chunk 3b497d836c29;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;T4-pytorch.pdf, page 22, chunk ffa0d204e6b4",ollama,qwen2.5:3b,4.131130416997621,2,914,166,"route={'in_scope': 'yes', 'question_type': 'comparison', 'lecture_topic': 'Adam and Eva', 'search_query': 'Lecture 3 optimization Adam What two ideas are combined in Adam?'}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,V3_retrieval_verifier,"**Direct Answer:** Adam combines the ideas of Momentum and RMSProp.

**Key Course Terms:** Momentum, RMSProp

**Explanation:** The provided evidence indicates that Adam is a combination of Momentum and RMSProp. Specifically, it states in [Evidence 1] that ""Adam (Momentum + RMSProp)"" and further elaborates on how Adam incorporates bias correction to improve upon the initial ideas of Momentum and RMSProp.

**Formula/Caveat Needed for Full Credit:** Not applicable as this is a conceptual explanation rather than a calculation.",d822f55cebe6;5b9e4f3ef573;9e886e0a2a9c;c2bd08203c6c;3b497d836c29,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;Lecture3-2026.pdf, page 17, chunk c2bd08203c6c;Lecture3-2026.pdf, page 73, chunk 3b497d836c29",ollama,qwen2.5:3b,5.349911500001326,2,1641,179,draft_then_verifier_rejected_overcorrection,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,V4_full_router_retrieval_verifier,"Adam combines two ideas: Momentum and RMSProp.

Key Course Terms:
- Adam (Momentum + RMSProp)
- Bias correction

Explanation:
The provided evidence states that ""Adam (Momentum + RMSProp) In practice, Adam with beta1 = 0.9, beta2 = 0.999, and learning_rate = 1e-3 or 5e-4 is a great starting point for many models! It works well across a wide range of models and tasks, even without much tuning"". This directly indicates that Adam combines the concepts of Momentum and RMSProp.

Evidence:
[Evidence 1]
[Evidence 2]",d822f55cebe6;5b9e4f3ef573;3b497d836c29;9e886e0a2a9c;ffa0d204e6b4,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 73, chunk 3b497d836c29;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;T4-pytorch.pdf, page 22, chunk ffa0d204e6b4",ollama,qwen2.5:3b,8.168820416995004,3,1939,307,"route={""in_scope"": ""yes"", ""question_type"": ""comparison"", ""lecture_topic"": ""Adam and Eva"", ""search_query"": ""Lecture 3 optimization Adam What two ideas are combined in Adam?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,A1_full_without_router,"Adam combines two ideas: Momentum and RMSProp.

Key Course Terms:
- Adam (Momentum + RMSProp)
- Bias correction

Explanation:
The provided evidence states that ""Adam (Momentum + RMSProp) In practice, Adam with beta1 = 0.9, beta2 = 0.999, and learning_rate = 1e-3 or 5e-4 is a great starting point for many models! It works well across a wide range of models and tasks, even without much tuning"". This directly indicates that Adam combines the concepts of Momentum and RMSProp.

Evidence:
[Evidence 1]
[Evidence 2]",d822f55cebe6;5b9e4f3ef573;3b497d836c29;9e886e0a2a9c;ffa0d204e6b4,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 73, chunk 3b497d836c29;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;T4-pytorch.pdf, page 22, chunk ffa0d204e6b4",ollama,qwen2.5:3b,7.278747500000463,2,1790,269,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Lecture 3 optimization Adam"", ""search_query"": ""Lecture 3 optimization Adam What two ideas are combined in Adam?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,A2_full_without_verifier,"Adam combines two ideas: Momentum and RMSProp.

Key Course Terms:
- Adam (Momentum + RMSProp)
- Bias correction

Explanation:
The provided evidence states that ""Adam (Momentum + RMSProp) In practice, Adam with beta1 = 0.9, beta2 = 0.999, and learning_rate = 1e-3 or 5e-4 is a great starting point for many models! It works well across a wide range of models and tasks, even without much tuning"". This directly indicates that Adam combines the concepts of Momentum and RMSProp.

Evidence:
[Evidence 1]
[Evidence 2]",d822f55cebe6;5b9e4f3ef573;3b497d836c29;9e886e0a2a9c;ffa0d204e6b4,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 73, chunk 3b497d836c29;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;T4-pytorch.pdf, page 22, chunk ffa0d204e6b4",ollama,qwen2.5:3b,4.131130416997621,2,914,166,"route={""in_scope"": ""yes"", ""question_type"": ""comparison"", ""lecture_topic"": ""Adam and Eva"", ""search_query"": ""Lecture 3 optimization Adam What two ideas are combined in Adam?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,A3_full_topk2,"Direct Answer: In Adam, two ideas are combined: Momentum and RMSProp.
Key Terms: Momentum, RMSProp

Explanation:
Adam combines the concepts of Momentum and RMSProp. The mechanism described in Evidence [Evidence 2] indicates that at the initial stages (first few timesteps), both Momentum and RMSProp operate with a bias correction to compensate for their inherent issues with learning rate. This is further supported by Evidence [Evidence 1], which states that Adam works well across various models, even without much tuning, suggesting its effectiveness in integrating these two optimization techniques.

Bias Correction: A key component of the mechanism described in both pieces of evidence, it helps mitigate the initial slow convergence and instability issues associated with Momentum and RMSProp. This bias correction is what ties together the ideas of Momentum and RMSProp within Adam's framework.
Evidence: [Evidence 1], [Evidence 2]",d822f55cebe6;5b9e4f3ef573,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573",ollama,qwen2.5:3b,6.369677958999091,3,1392,322,"route={""in_scope"": ""yes"", ""question_type"": ""comparison"", ""lecture_topic"": ""Adam and Eva"", ""search_query"": ""Lecture 3 optimization Adam What two ideas are combined in Adam?""}",1.0,1.0,1,,,auto-score; manually sanity-check before final submission
E018,concept,L3,What two ideas are combined in Adam?,Adam combines momentum-like first-moment estimates with RMSProp-like adaptive second-moment estimates.,Lecture 3 Adam,momentum;RMSProp;first moment;second moment,no,answer,A4_full_without_calculation_guard,"Adam combines two ideas: Momentum and RMSProp.

Key Course Terms:
- Adam (Momentum + RMSProp)
- Bias correction

Explanation:
The provided evidence states that ""Adam (Momentum + RMSProp) In practice, Adam with beta1 = 0.9, beta2 = 0.999, and learning_rate = 1e-3 or 5e-4 is a great starting point for many models! It works well across a wide range of models and tasks, even without much tuning"". This directly indicates that Adam combines the concepts of Momentum and RMSProp.

Evidence:
[Evidence 1]
[Evidence 2]",d822f55cebe6;5b9e4f3ef573;3b497d836c29;9e886e0a2a9c;ffa0d204e6b4,"Lecture3-2026.pdf, page 67, chunk d822f55cebe6;Lecture3-2026.pdf, page 66, chunk 5b9e4f3ef573;Lecture3-2026.pdf, page 73, chunk 3b497d836c29;Lecture3-2026.pdf, page 65, chunk 9e886e0a2a9c;T4-pytorch.pdf, page 22, chunk ffa0d204e6b4",ollama,qwen2.5:3b,8.168820416995004,3,1939,307,"route={""in_scope"": ""yes"", ""question_type"": ""comparison"", ""lecture_topic"": ""Adam and Eva"", ""search_query"": ""Lecture 3 optimization Adam What two ideas are combined in Adam?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,V0_baseline_single_call,"Neural networks require nonlinear activation functions because they enable the model to learn and represent complex, non-linear relationships within the data, which is essential for capturing intricate patterns that linear models cannot. This capability is crucial for improving the predictive performance of neural networks on a wide range of problems.

[COMP5541-ConceptOfNonlinearActivationFunctions]",,,ollama,qwen2.5:3b,1.1983257499996398,1,94,100,,0.0,0.5,0,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,V1_retrieval_only,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,2.809906457994657,1,600,153,,0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,V2_router_rewrite_retrieval,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,3.520549624998239,2,758,201,"route={'in_scope': 'yes', 'question_type': 'concept', 'lecture_topic': 'Activation_Functions_and_Neural_Networks', 'search_query': 'COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?'}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,V3_retrieval_verifier,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,5.213922207993164,2,1494,237,draft_then_verifier_rejected_overcorrection,0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,V4_full_router_retrieval_verifier,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,5.882489499992516,3,1656,285,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Activation_Functions_and_Neural_Networks"", ""search_query"": ""COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,A1_full_without_router,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,4.930387792002875,2,1494,237,"route={""in_scope"": ""yes"", ""question_type"": ""comparison"", ""lecture_topic"": ""COMP5541 Lectures 2-9"", ""search_query"": ""COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,A2_full_without_verifier,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,3.520549624998239,2,758,201,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Activation_Functions_and_Neural_Networks"", ""search_query"": ""COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,A3_full_topk2,"Direct Answer: Neural networks require nonlinear activation functions to introduce nonlinearity into the model, allowing it to learn and represent complex patterns in data that linear models cannot.

Key Terms:
Activation Functions

Mechanism/Cause:
Nonlinear activation functions enable neural networks to approximate any continuous function, which is crucial for capturing intricate relationships within input-output mappings. Without such functions, neural networks would be limited to only representing linearly separable functions, severely restricting their ability to model complex data distributions and patterns.

Evidence: [Evidence 1], [Evidence 2]",0de2f047389f;443a442ac76e,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e",ollama,qwen2.5:3b,5.934880417000386,3,1114,379,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Activation_Functions_and_Neural_Networks"", ""search_query"": ""COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E019,concept,L4,Why do neural networks need nonlinear activation functions?,"Without nonlinear activations, stacked linear layers collapse into a single linear transformation.",Lecture 4 activation function,nonlinear;stacked linear;single linear transformation,no,answer,A4_full_without_calculation_guard,"Direct Answer: Neural networks need nonlinear activation functions because they allow the network to learn complex patterns and representations from input data that are not linearly separable.

Key Course Terms:
Artificial neural networks (ANNs), parallel distributed processors, neurons

Caveat:
The use of nonlinear activation functions is crucial for ANNs to approximate any continuous function, which is essential for learning non-linear relationships in the data. This property enables the network to model complex and intricate patterns that are not linearly separable.

Evidence: [Evidence 1], [Evidence 5]",0de2f047389f;443a442ac76e;9a9f33f90bde;07d6018e9982;2018f213759c,"Lecture 4.pdf, page 19, chunk 0de2f047389f;Lecture 5.pdf, page 12, chunk 443a442ac76e;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c",ollama,qwen2.5:3b,5.882489499992516,3,1656,285,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Activation_Functions_and_Neural_Networks"", ""search_query"": ""COMP5541 Lectures 2-9 Why do neural networks need nonlinear activation functions?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E020,concept,L4,What is the key limitation of linear models that neural networks address?,Linear models have linear decision boundaries and cannot separate data that are nonlinear in nature.,Lecture 4 limitation of linear models,linear decision boundary;nonlinear data,no,answer,V0_baseline_single_call,The key limitation of linear models that neural networks address is their inability to model complex non-linear relationships between variables effectively (COMP5541-3).,,,ollama,qwen2.5:3b,0.6185273329974734,1,97,42,,0.0,0.5,0,,,auto-score; manually sanity-check before final submission
E020,concept,L4,What is the key limitation of linear models that neural networks address?,Linear models have linear decision boundaries and cannot separate data that are nonlinear in nature.,Lecture 4 limitation of linear models,linear decision boundary;nonlinear data,no,answer,V1_retrieval_only,"Key limitation: Linear models have linear decision boundaries, which cannot learn non-linear relationships in data.

Artificial Neural Networks (ANNs) address this by being non-linear models that can learn complex patterns and hierarchically feature representations from data. 

Evidence: [Evidence 1], [Evidence 4]",1a54fdf8bbe5;9a9f33f90bde;07d6018e9982;2018f213759c;d58296a708d0,"Lecture 4.pdf, page 8, chunk 1a54fdf8bbe5;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c;Lecture 4.pdf, page 79, chunk d58296a708d0",ollama,qwen2.5:3b,2.1798387090020697,1,727,78,,0.0,1.0,1,,,auto-score; manually sanity-check before final submission
E020,concept,L4,What is the key limitation of linear models that neural networks address?,Linear models have linear decision boundaries and cannot separate data that are nonlinear in nature.,Lecture 4 limitation of linear models,linear decision boundary;nonlinear data,no,answer,V2_router_rewrite_retrieval,"The key limitation of linear models that neural networks address is their inability to learn non-linear decision boundaries. This is addressed by the mechanism of artificial neural networks, which consist of parallel distributed processors (neurons) inspired by biological neural networks.

Key course terms: Artificial Neural Networks

Caveat: Linear models have linear decision boundaries and cannot separate data with complex, non-linear relationships.

Evidence:
[Evidence 1]
[Evidence 2]",1a54fdf8bbe5;9a9f33f90bde;07d6018e9982;2018f213759c;711cef234474,"Lecture 4.pdf, page 8, chunk 1a54fdf8bbe5;Lecture 4.pdf, page 11, chunk 9a9f33f90bde;Lecture 4.pdf, page 40, chunk 07d6018e9982;Lecture 4.pdf, page 41, chunk 2018f213759c;Lecture 5.pdf, page 1, chunk 711cef234474",ollama,qwen2.5:3b,3.2982576249996782,2,833,168,"route={'in_scope': 'yes', 'question_type': 'concept', 'lecture_topic': 'neural_networks_and_deep_learning', 'search_query': 'COMP5541 Lectures 2-9 What is the key limitation of linear models that neural networks address?'}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
